,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
67,Riyadh,Al-Arid neighborhood,East,375,0,4,5,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,110000,فلة ممتازة للايجار في حي العارض مستخدمة عدة سنوات مؤثثة اثاث جديد فخم الارضي غرفة كبار سن ومجلس رجال ومقلط رجال ومجلس نساء وصالة ومطبخ والعلوي ٣ نوم والسطح غرفة شغالة ومستودع وغرفة غسيل ولعب أطفال يوجد فيبر نت وابواب إلكترونية وتحكم اكتروني فيها ب ١١...
68,Riyadh,Does it have a dysregulation?,Northwest,650,5,7,5,3,1,1,0,1,0,1,1,1,1,1,0,1,0,1,120000,"فيلا كامل للاجار 
حي الفيحاء - شارع

الفيلا تتكون من : الدور الارضي 
مدخل سيارة + حوش + ٢ خيمة مشب + حديقة مع جلسة علويه + مسبح 
مجلس
مقلط
صالتين
مطبخ ركب
غرفتين نوم
٤ دورات مياه

الدور العلوي تتكون من درج صالة
صالة 
مطبخ مفتوح صالة
٣ غرف نوم
٢ دورات..."
69,Riyadh,typical district,North East,900,4,5,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,300000,"فيلا للايجار في حي النموذجيه المساحه 1600 متر علي شارعين ومدخلين وحوش يتسع ل 8 سيارات المميزات 
مسبح  حديقه ووواسعه جدا من افضل وارقي التصاميم 
الفيلا جديده"
70,Riyadh,Al Munsiyah District,South,360,2,4,3,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,55000,فيلا  الايجار  درج داخلي  تحت مجالس   فوق  ٣ غرف نوم  معي دورات مياة
71,Riyadh,Knoll neighborhood,the West,330,10,5,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,79000,"فيلا مستقلة بموقع حيوي شرق طريق النهضة وغرب الدائري الشرقي - حي الربوة.
قريبة من الأسواق التجارية والمطاعم والمدارس الحكومية والأهلية والعالمية.
توفر جميع الخدمات من كهرباء وماء وصرف صحي وألياف بصرية.
سخان مركزي خاص للفيلا.
عشرة (10) مكيفات سبليت.
مط..."
72,Riyadh,Kairouan-district,East,500,0,5,4,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,35000,"فله للايجار فيبالجبيله 
دورين مدخل سياره حوش كبير 
مقلط + مجلس + صاله + غرفه ضيوف + مطبخ + دورتين مياه 
الدور الثاني 
٣ غرف نوم + غرفه خادمه بدوره مياه مستقله 
٣ دورات مياه

للاستفسار التواصل ابو صقر  0550783876"
73,Riyadh,Al-Arid neighborhood,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ..."
74,Riyadh,Alishah neighborhood,North,325,12,5,4,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,50000,"للايجار فله يحي عليشه الموقع ممتاز جدا 
 الاستفسار اتصل 0569665214"
75,Riyadh,sand district,the West,310,0,7,4,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,56000,"فيلا جديدة في حي الرمال للإيجار 
حي الرمال - شارع

الفيلا تتكون من :
الدور ارضي مدخل سيارة + حوش + ملحق خارجي + مشب
مجلس
مقلط
صالة
مطبخ
دورتين مياه

الدور العلوي
٣ غرف نوم 
دورة مياه 
غرفة نوم ماستر
دورة مياه تبع الماستر

السطح
سطح كبير

🌐 روبى المس..."
76,Riyadh,Solomaniah District,the West,220,9,4,4,3,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000,فيلا للايجار في حي السليمانيه درج صاله مكيفات مركزي وغاز مركزي ومطبخ راكب
77,Riyadh,King Faisal neighborhood,the West,250,15,7,5,2,1,0,0,1,0,1,0,0,1,0,1,1,0,0,40000,"فيلا درج داخلي 

مجلس+ مقلط + صالتين+ ٥ غرف نوم+ ٥ دورات مياة+ مطبخ+ غرفة غادمة مع دورة مياة+ سطح+حوش

مطبخ راكب 
ومكيفات راكبة 

الموقع مميز وقريبة منها الخدمات 

التواصل 
٠٥٦٦٩٢٠٠٢٢"
78,Riyadh,Al-Malqa district,East,200,3,5,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,85000,"فيلا للايجار ٢٠٠ م
مجلس مقلط صاله اربع غرف نوم
وغرفتين بالسطح
بالملقا
غرفة غسيل وخادمة مدخل سياره بها مطبخ راكب ٧ مكيفات اسبيلت

بدون غرفة سواق

الإيجار ٨٥ الف"
79,Riyadh,sand district,East,298,0,3,4,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,45000,"فله للايجار حي الرمال مخطط الواحة مجدده بالكامل 
ايجارها السنوي ٤٥ الف ريال دفعتين ٢٢٥٠٠ ألف ريال حق ست شهور 
ارجو منكم تواصل واتساب وشاكرا ومقدرا لتعاونكم"
80,Riyadh,sand district,South,300,0,6,5,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,40000,"فلـه الإيجار درج داخلي 
في حي الرمال الواحه
مساحه 300 
شارع 18 حديدة زاويه 
مواصفات الفله 
مشب خارجي 
مجلس 
مقلط 
صالتين كبار 
غرفة كبار سن تحت 
3 غرف فوق 
غرفه ماستر 
مطبخ واسع بمستودع 
حوش مدخل سياره 
-الفلـه جديده لم تسكن-
الإيجار 40 دفعه وحده أول..."
81,Riyadh,Narcissus neighborhood,East,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار بالكامل 
٤ غرف نوم منها غرفتين ماستر
مجلس ومقلط و٥ حمامات وغرفه سائق وغرفه شغاله وسطح
يوجد مدخل سياره"
82,Riyadh,Al-Aqiq District,South,300,6,4,5,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,120000,"للايجار فله دبلكس يوجد فيها قبو 
مكونه من تحت استقبال و فوق ٤ اجنحه نوم وصاله والسطح مكون من غرفه خادمه و غسيل  و دورة مياه وسطح"
83,Riyadh,Al Wurud District,North East,580,20,7,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000,"فلة للايجار 
المساحة :٥٨٠ م
الواجهه : شمالي شرقي
تتكون من :-
مجلس وجال 
ومقلط
وصالة مفتوحة على الدرو الاوال 
مجلس نساء 
وغرفة 
مطبخ داخلي 
٤ غرف نوم 
١ غرفة نوم الرئسية 
الملاحق :-
غرفة للخادمة 
غرفة غسيل 
ومطبخ خارجي 
وغرفة سائق"
84,Riyadh,Narcissus neighborhood,East,230,0,3,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000,"فله للايجار
شمال طريق الملك سلمان
عباره عم ٣ غرف نوم وغرفه ماستر و٥ حمامات وغرفه سائق وغرفه شغاله وسطح َحوش
ايجار الفله دفعه واحده فقط"
85,Riyadh,Hittin District,North,460,0,5,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,400000,"للايجار فلل راقيه في كمباوند خاص vip بحي الجوهرة شمال الرياض يوجد عده فلل بشرائح سعريه مختلفه حسب المساحه وعدد الغرف ، والتاثيث من بدونه الاسعار من 280 الف الى 450 الف 
‏يوجد في الكمبانود ‏مسبح في البهو الرئيسي بالإضافة إلى لاونج ونادي رياضي وصاله اس..."
86,Riyadh,Al-Malqa district,East,228,0,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"للايجار فلتين دبلكس في ملقا العجلان 
مقابل المكان مول موقع ممتاز وشارع ٢٠م  
الدبلكس الواحد يحتوي على:
٩ غرف
صالة
مطبخ
٦ حمامات
غرفة خادمة/ سائق
مدخل خاص للسيارة
ومكيفات سبلت
( الدبلكس الواحد ب١٥٠.٠٠٠ ريال )
للاستفسار والتواصل /٠٥٥١٥٠٢٢٧٧-٠٥٥١٥٠٢٢٨٨"
87,Riyadh,Al-Arid neighborhood,North,200,4,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,110000,"فيلا دبلكس متلاصقه  لليجار حي دانه الياسمين 
مؤثثه بالكامل اثاث جديد 
الدور الارضي مجلس خارجي
 مجلس رجال وصاله استقبال كبير 
ومطبخ مع كامل اجهزته
 ودورتين مياه
 مدخل خاص بالرجال ومدخل بالنساء 
الدور الثاني صاله غرفه نوم رئيسيه 
وغرفتين اضافيه ودورتين..."
88,Riyadh,Jasmine neighborhood,North East,350,4,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,1,125000,"للإيجاااار
فيلا فاخرة زاوية للإيجارفي حي الياسمين مجلس ودورة مياه ومقلط وصاله ودورة مياه ومطبخ وبيت شعر وغرفة سائق ، الدور الأول : صاله ودورة مياه و3 غرف نوم واحدة من الغرف ماستر، الدور الثاني : غرفة خادمه ودورة مياه وغرفه غسيل وسطح
 
الموقع غير دقيق..."
89,Riyadh,Solomaniah District,Southwest,300,7,4,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,125000,"فيلا خاصة هادئة جدا خصوصيتها تكسب الروح هدوء الشتاء وهبوب الصيف وراحة الربيع ودفء جميع الفصول 
متنوعة المساحات رونقها يدل على اختيار عذب وسلسبيل الوجدان قامت على أسس غربية مفعمة بتوالي الابداع في ثنايا أروقة الفيلا وبمطل من الصالة يأسر اللب
بها ملاحق..."
90,Riyadh,Al-Arid neighborhood,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ..."
91,Riyadh,Al Manakh District,North,600,5,7,5,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,140000,"عقار رقم 2115/2116
فلتين متلاصقة سكن عماله عباره عن 
٢٠غرفة و٦صالات و٤مطابخ و١٢دورات مياه
السعر /             140الف وقابل للتفاوض 
طريقة الدفع كل ست شهور او سنة


عزيزي العميل 
نسعد بخدمتــك 
واهلاً بك في حي المناخ 
يوجد لدينااا اكثر من 2200 عقار 
ت..."
92,Riyadh,Al Hazem Naghbarhad,East,298,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,50000,"السلام عليكم ورحمه الده وبركاته 
الفله تم تآجيرها مره واحده 
وانتهاء اجار المستاجر بتاريخ 
١١/٧/١٤٤٢

للتواصل واتس اب (0590619012)

الاجار اذا سنه (٤٠.٠٠٠ الف) 
الاجار  على جزئين (٥٠.٠٠٠ الف)"
93,Riyadh,sand district,North,300,0,4,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,45000,"فيلاه ايجار في الواحه شارع ١٥
مساحه ٣٠٠
السعر ٤٥الف
فوق ثلاث غرف
مع غرفة ‏خدامة
وتحت مقلط ومجلس وصاله وغرفة كبار
 السن وحوش ‏مجددا"
94,Riyadh,Al-Arid neighborhood,South,300,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000,"للايجار فيلا  حي العارض 

مساحه 300 متر 
شارع 20 جنوبي 

مدخل سيارة وغرفة سائق
مجلس و مقلط وصاله و مطبخ بمستودع و غرفة شغاله 

الدور الأول 

4 غرف نوم و صاله كبيرة"
95,Riyadh,Al Badiah District,North,1600,35,5,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"فيلا للايجار في البديعه المساحه 1600 متر 
دورين مفصولين او درج وصاله 
حوشين  مجموعه غرفه وووواسعه 
 قديمه تحتاج ترميم والذي بيستاجر سيتم خصم الاصلاحات والترميمات من الايجار 
وعقد طويل المدي  
 ويمكن للمستاجر ان يؤجر في الباطن لايوجد لدينا مانع"
96,Riyadh,Narcissus neighborhood,East,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار
دفعه واحده فقط
الفيلا عباره عن ٤ غرف نوم منها غرفتين ماستر
ويوجد ٥ دورات مياه
ومجلس ومقلط
ومدخل سياره
وغرفه خادمه وغرف سائق
🌹🌹دفعه واحده فقط 🌹🌹"
97,Riyadh,Al-Arid neighborhood,East,375,3,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,110000,"الوصف
فيلا للايجار مؤثثه شمال الرياض حي العارض..
مساحة  ٣٧٥م شارع ٢٠شرقي 

مكتمله الفيلا بها مطبخ ومكيفات ومجالس مؤثثه بالكامل اثاث جديد 

يوجد غرفة خادمه

يوجد غرفة سايق

يوجد ملحق خارجي

يوجد نت فايبر الياف بصريه لكامل الفيلا

يوجد كميرات 

يوجد غر..."
98,Riyadh,Shuhada neighborhood,East,300,15,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000,"بسم الله الرحمن الرحيم

فيلا للأيجار بحي غرناطة 

الفيلا موقعها ممتاز وقريب من المواصلات وقريب من شارع خالد بن وليد 

الفيلا قبل فتره قريبه تم تغير البويا وتنضيفها يوجد اربع غرف نوم بحماماتها"
99,Riyadh,Rawda area,the West,3000,19,3,5,5,1,1,1,1,1,1,0,1,1,1,0,0,0,0,250000,"كمباوند يتالف من ٥ فلل منفصلة ٤ فلل ٣ غرف نوم ماستر وصالة حرف ال ومطبخ وفيلا كبيرة فيها ٤ غرف نوم مستقلة وصاللتان كبيرة كما يوجد مكان لعمل الحفلات والمناسبات مجهز يتسع ل٥٠ شخص موقع الكمباوند جميل جدا وهادى للاستفسار 
ابووسيم 
 0558341000
0502267502"
100,Riyadh,Cordoba neighborhood,East,312,10,4,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,1,85000,"فيلا درج داخلي مكونة من 

الدور الأرضي / مجلس - مقلط - صالة - مطبخ - مشب - مستودع - دورتين مياة - حوش 

الدور الاول / صالة - 4 غرف نوم مع دورات مياة 

الدور الثاني / غرفة خادمة - دورة مياة مع غرفة غسيل 

المطبخ راكب 

التكييف اسلبت راكب ما عدا 3

*يو..."
101,Riyadh,Press District,the West,350,2,5,5,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,90000,"للايجار فيلا درج صاله بحى الصحافة 
عبارة عن مدخل سيارة حوش واسع 
مجلس رجال ومجلس نساء 
ملقط وصاله مطبخ 
الدور العلوي 
5 غرفه نوم منهم غرفتين نوم ماستر 
وصاله 
السطح غرفه شغاله غرفه غسل 
والسطح واسع 
المطبخ راكبه المكيفات راكبه 
الفيلا مجدي بكامل 
قري..."
